id,name,timestamp,free_bikes,empty_slots,uid,last_updated,slots,normal_bikes,ebikes
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,1733937643.0421958,8,10,,,,,
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,1733937643.042196,2,16,,,,,
e97735d79704dc080f7ee1a2af1e402f,Obelisco,1733937643.042196,3,20,,,,,
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,1733937643.0421963,7,7,,,,,
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,1733937643.0421963,0,15,,,,,
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,1733937643.0421965,10,3,,,,,
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,1733937643.0421965,3,10,,,,,
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,1733937643.0421968,5,9,,,,,
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,1733937645.8816931,1,14,,,,,
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,1733937645.8816953,1,14,,,,,
030c4027b0bea390e562645c7082db4c,Los Rosales,1733937645.8816962,0,24,,,,,
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,1733937645.8816965,18,1,,,,,
104e0797759d11ac22a61cfed357800b,Ventorrillo,1733937645.8816967,1,17,,,,,
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,1733937645.881697,1,13,,,,,
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,1733937645.8816972,4,14,,,,,
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,1733937645.8816977,0,23,,,,,
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,1733937645.8816977,3,12,,,,,
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,1733937645.881698,1,14,,,,,
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,1733937645.881698,7,8,,,,,
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,1733937645.8816981,9,6,,,,,
1df27d4197c65e404466107444967600,Casa del Agua,1733937645.8816984,12,1,,,,,
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,1733937645.8816984,10,18,,,,,
280380564f13b15dbc782a43d2426689,Estación Autobuses,1733937645.8816986,9,4,,,,,
2ad08bdfd5fda295855b0297d410716f,Orillamar,1733937645.8816986,3,12,,,,,
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,1733937645.8816988,4,11,,,,,
2d16841278003915e01f897638776f63,Parque de Oza,1733937645.881699,14,1,,,,,
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,1733937645.881699,1,14,,,,,
447505d0e57db2f71d7572ceedcbb046,Agrela,1733937645.881699,0,23,,,,,
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,1733937645.8816993,4,14,,,,,
5053bbeb34b876b59c45121ab341af93,Ágora,1733937645.8816996,1,19,,,,,
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),1733937645.8816996,0,15,,,,,
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,1733937645.8816998,15,8,,,,,
75e54fb28a5679603047bbd282047916,Puerto - Palexco,1733937645.8816998,5,10,,,,,
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,1733937645.8817,8,11,,,,,
8c078d095787b97917c07ab40bf3594e,Plaza Recife,1733937645.8817,3,12,,,,,
8dfd4b95e7f499296e03312c5b1f9e22,Plaza de San Rosendo,1733937645.8817003,1,14,,,,,
938a003c099dc9b2c7411f2000b88022,Puerta Real,1733937645.8817005,5,17,,,,,
95a1abdf86ec8d29deb7380938c2e02e,Plaza de Conchiñas,1733937645.8817005,4,11,,,,,
9ba72d8f143fb690546e6950b2d53c97,Estación Tren,1733937645.8817005,10,4,,,,,
9e7f93baecab42d934a507a9ef7e5938,Adormideras,1733937645.8817008,6,13,,,,,
9e84dc079b6d308cb74dedeb0f98f345,Marineda,1733937645.8817008,14,9,,,,,
a2893fa94f1de9a32b0b210b994f3e10,Parque de Santa Margarita,1733937645.8817012,0,13,,,,,
a876e4f21fbf7e9873b395485d080c1f,Ciudad Escolar,1733937645.8817012,14,3,,,,,
b376679bc7b9464f8f0edc775d71d5ad,Parque de Eirís,1733937645.8817015,0,19,,,,,
b55aa9b4a84ef790d95fe5c43e4bd1ad,Novo Mesoiro,1733937645.8817017,1,22,,,,,
bf735b3d92053c97f825a333f6686aac,Chuac,1733937645.8817017,1,18,,,,,
c158d9e1e35d2323bb2bbf49da32c47b,Casa de Sol,1733937645.881702,1,15,,,,,
cc7469fb9362066706da43aafbe02e1f,Centro deportivo Elviña,1733937645.8817022,2,17,,,,,
d03cf3099b20bc41dddaf4ee8b282dfa,Maestranza,1733937645.8817022,6,13,,,,,
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,1733937645.8817022,8,10,,,,,
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,1733937645.8817024,2,16,,,,,
e97735d79704dc080f7ee1a2af1e402f,Obelisco,1733937645.8817027,3,20,,,,,
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,1733937645.881703,7,7,,,,,
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,1733937645.881703,0,15,,,,,
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,1733937645.8817031,10,3,,,,,
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,1733937645.8817031,3,10,,,,,
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,1733937645.8817034,5,9,,,,,
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,1733937707.0258505,0,15,,,,,
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,1733937707.0258517,6,9,,,,,
030c4027b0bea390e562645c7082db4c,Los Rosales,1733937707.025852,1,23,,,,,
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,1733937707.0258522,18,0,,,,,
104e0797759d11ac22a61cfed357800b,Ventorrillo,1733937707.0258524,1,17,,,,,
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,1733937707.0258527,1,13,,,,,
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,1733937707.025853,4,14,,,,,
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,1733937707.025853,0,23,,,,,
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,1733937707.0258532,3,12,,,,,
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,1733937707.0258532,1,14,,,,,
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,1733937707.0258534,7,8,,,,,
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,1733937707.0258534,9,7,,,,,
1df27d4197c65e404466107444967600,Casa del Agua,1733937707.0258536,13,1,,,,,
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,1733937707.0258539,8,20,,,,,
280380564f13b15dbc782a43d2426689,Estación Autobuses,1733937707.0258539,9,4,,,,,
2ad08bdfd5fda295855b0297d410716f,Orillamar,1733937707.0258539,3,12,,,,,
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,1733937707.025854,4,11,,,,,
2d16841278003915e01f897638776f63,Parque de Oza,1733937707.025854,14,1,,,,,
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,1733937707.0258543,1,14,,,,,
447505d0e57db2f71d7572ceedcbb046,Agrela,1733937707.0258548,0,23,,,,,
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,1733937707.0258548,4,14,,,,,
5053bbeb34b876b59c45121ab341af93,Ágora,1733937707.0258548,1,20,,,,,
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),1733937707.025855,0,15,,,,,
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,1733937707.025855,15,8,,,,,
75e54fb28a5679603047bbd282047916,Puerto - Palexco,1733937707.0258553,5,10,,,,,
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,1733937707.0258555,8,11,,,,,
8c078d095787b97917c07ab40bf3594e,Plaza Recife,1733937707.0258555,2,12,,,,,
8dfd4b95e7f499296e03312c5b1f9e22,Plaza de San Rosendo,1733937707.0258555,0,14,,,,,
938a003c099dc9b2c7411f2000b88022,Puerta Real,1733937707.0258558,7,15,,,,,
95a1abdf86ec8d29deb7380938c2e02e,Plaza de Conchiñas,1733937707.0258558,5,10,,,,,
9ba72d8f143fb690546e6950b2d53c97,Estación Tren,1733937707.025856,7,8,,,,,
9e7f93baecab42d934a507a9ef7e5938,Adormideras,1733937707.0258563,6,13,,,,,
9e84dc079b6d308cb74dedeb0f98f345,Marineda,1733937707.0258563,14,9,,,,,
a2893fa94f1de9a32b0b210b994f3e10,Parque de Santa Margarita,1733937707.0258563,0,13,,,,,
a876e4f21fbf7e9873b395485d080c1f,Ciudad Escolar,1733937707.0258565,13,4,,,,,
b376679bc7b9464f8f0edc775d71d5ad,Parque de Eirís,1733937707.0258565,0,19,,,,,
b55aa9b4a84ef790d95fe5c43e4bd1ad,Novo Mesoiro,1733937707.0258567,1,22,,,,,
bf735b3d92053c97f825a333f6686aac,Chuac,1733937707.025857,1,18,,,,,
c158d9e1e35d2323bb2bbf49da32c47b,Casa de Sol,1733937707.025857,1,15,,,,,
cc7469fb9362066706da43aafbe02e1f,Centro deportivo Elviña,1733937707.025857,1,18,,,,,
d03cf3099b20bc41dddaf4ee8b282dfa,Maestranza,1733937707.0258572,6,13,,,,,
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,1733937707.0258574,9,8,,,,,
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,1733937707.0258574,2,16,,,,,
e97735d79704dc080f7ee1a2af1e402f,Obelisco,1733937707.0258577,3,20,,,,,
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,1733937707.0258577,6,8,,,,,
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,1733937707.0258582,0,15,,,,,
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,1733937707.0258584,10,3,,,,,
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,1733937707.0258584,3,10,,,,,
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,1733937707.0258586,7,8,,,,,
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,1733937745.4284618,0,15,,,,,
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,1733937745.4284627,6,9,,,,,
030c4027b0bea390e562645c7082db4c,Los Rosales,1733937745.4284632,1,23,,,,,
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,1733937745.4284635,18,0,,,,,
104e0797759d11ac22a61cfed357800b,Ventorrillo,1733937745.4284635,1,17,,,,,
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,1733937745.4284637,1,13,,,,,
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,1733937745.4284637,4,14,,,,,
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,1733937745.428464,0,23,,,,,
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,1733937745.4284642,3,12,,,,,
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,1733937745.4284642,1,14,,,,,
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,1733937745.4284644,7,8,,,,,
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,1733937745.4284644,9,7,,,,,
1df27d4197c65e404466107444967600,Casa del Agua,1733937745.4284644,13,1,,,,,
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,1733937745.4284647,8,20,,,,,
280380564f13b15dbc782a43d2426689,Estación Autobuses,1733937745.428465,9,4,,,,,
2ad08bdfd5fda295855b0297d410716f,Orillamar,1733937745.428465,3,12,,,,,
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,1733937745.4284651,4,11,,,,,
2d16841278003915e01f897638776f63,Parque de Oza,1733937745.4284651,14,1,,,,,
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,1733937745.4284651,1,14,,,,,
447505d0e57db2f71d7572ceedcbb046,Agrela,1733937745.4284654,0,23,,,,,
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,1733937745.4284656,4,14,,,,,
5053bbeb34b876b59c45121ab341af93,Ágora,1733937745.4284656,1,20,,,,,
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),1733937745.4284658,0,15,,,,,
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,1733937745.4284658,15,8,,,,,
75e54fb28a5679603047bbd282047916,Puerto - Palexco,1733937745.428466,5,10,,,,,
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,1733937745.428466,8,11,,,,,
8c078d095787b97917c07ab40bf3594e,Plaza Recife,1733937745.4284663,2,12,,,,,
8dfd4b95e7f499296e03312c5b1f9e22,Plaza de San Rosendo,1733937745.4284663,0,14,,,,,
938a003c099dc9b2c7411f2000b88022,Puerta Real,1733937745.4284668,7,15,,,,,
95a1abdf86ec8d29deb7380938c2e02e,Plaza de Conchiñas,1733937745.4284668,5,10,,,,,
9ba72d8f143fb690546e6950b2d53c97,Estación Tren,1733937745.428467,7,8,,,,,
9e7f93baecab42d934a507a9ef7e5938,Adormideras,1733937745.428467,6,13,,,,,
9e84dc079b6d308cb74dedeb0f98f345,Marineda,1733937745.4284673,14,9,,,,,
a2893fa94f1de9a32b0b210b994f3e10,Parque de Santa Margarita,1733937745.4284673,0,13,,,,,
a876e4f21fbf7e9873b395485d080c1f,Ciudad Escolar,1733937745.4284675,13,4,,,,,
b376679bc7b9464f8f0edc775d71d5ad,Parque de Eirís,1733937745.4284675,0,19,,,,,
b55aa9b4a84ef790d95fe5c43e4bd1ad,Novo Mesoiro,1733937745.4284678,1,22,,,,,
bf735b3d92053c97f825a333f6686aac,Chuac,1733937745.4284678,1,18,,,,,
c158d9e1e35d2323bb2bbf49da32c47b,Casa de Sol,1733937745.428468,1,15,,,,,
cc7469fb9362066706da43aafbe02e1f,Centro deportivo Elviña,1733937745.428468,1,18,,,,,
d03cf3099b20bc41dddaf4ee8b282dfa,Maestranza,1733937745.4284682,6,13,,,,,
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,1733937745.4284682,9,8,,,,,
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,1733937745.4284682,2,16,,,,,
e97735d79704dc080f7ee1a2af1e402f,Obelisco,1733937745.4284685,3,20,,,,,
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,1733937745.4284687,6,8,,,,,
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,1733937745.4284687,0,15,,,,,
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,1733937745.428469,10,3,,,,,
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,1733937745.428469,3,10,,,,,
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,1733937745.428469,7,8,,,,,
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,1733938524.8413086,0,15,,,,,
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,1733938524.84131,5,10,,,,,
030c4027b0bea390e562645c7082db4c,Los Rosales,1733938524.8413103,0,24,,,,,
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,1733938524.8413105,18,1,,,,,
104e0797759d11ac22a61cfed357800b,Ventorrillo,1733938524.8413107,0,18,,,,,
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,1733938524.8413107,2,12,,,,,
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,1733938524.841311,5,13,,,,,
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,1733938524.841311,0,23,,,,,
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,1733938524.8413112,3,12,,,,,
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,1733938524.8413115,1,14,,,,,
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,1733938524.8413115,7,7,,,,,
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,1733938524.8413115,11,5,,,,,
1df27d4197c65e404466107444967600,Casa del Agua,1733938524.8413117,15,0,,,,,
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,1733938524.8413117,8,20,,,,,
280380564f13b15dbc782a43d2426689,Estación Autobuses,1733938524.841312,9,6,,,,,
2ad08bdfd5fda295855b0297d410716f,Orillamar,1733938524.8413122,4,11,,,,,
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,1733938524.8413122,2,13,,,,,
2d16841278003915e01f897638776f63,Parque de Oza,1733938524.8413124,15,0,,,,,
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,1733938524.841313,1,14,,,,,
447505d0e57db2f71d7572ceedcbb046,Agrela,1733938524.841313,0,23,,,,,
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,1733938524.8413131,3,15,,,,,
5053bbeb34b876b59c45121ab341af93,Ágora,1733938524.8413134,2,19,,,,,
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),1733938524.8413134,0,15,,,,,
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,1733938524.8413136,15,8,,,,,
75e54fb28a5679603047bbd282047916,Puerto - Palexco,1733938524.8413138,5,10,,,,,
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,1733938524.841314,10,9,,,,,
8c078d095787b97917c07ab40bf3594e,Plaza Recife,1733938524.841314,1,14,,,,,
8dfd4b95e7f499296e03312c5b1f9e22,Plaza de San Rosendo,1733938524.841314,1,13,,,,,
938a003c099dc9b2c7411f2000b88022,Puerta Real,1733938524.8413143,8,14,,,,,
95a1abdf86ec8d29deb7380938c2e02e,Plaza de Conchiñas,1733938524.8413146,4,10,,,,,
9ba72d8f143fb690546e6950b2d53c97,Estación Tren,1733938524.8413146,5,10,,,,,
9e7f93baecab42d934a507a9ef7e5938,Adormideras,1733938524.8413148,7,12,,,,,
9e84dc079b6d308cb74dedeb0f98f345,Marineda,1733938524.8413148,13,10,,,,,
a2893fa94f1de9a32b0b210b994f3e10,Parque de Santa Margarita,1733938524.8413148,0,13,,,,,
a876e4f21fbf7e9873b395485d080c1f,Ciudad Escolar,1733938524.841315,12,4,,,,,
b376679bc7b9464f8f0edc775d71d5ad,Parque de Eirís,1733938524.8413153,0,19,,,,,
b55aa9b4a84ef790d95fe5c43e4bd1ad,Novo Mesoiro,1733938524.8413153,1,22,,,,,
bf735b3d92053c97f825a333f6686aac,Chuac,1733938524.8413155,1,18,,,,,
c158d9e1e35d2323bb2bbf49da32c47b,Casa de Sol,1733938524.8413155,1,14,,,,,
cc7469fb9362066706da43aafbe02e1f,Centro deportivo Elviña,1733938524.8413157,1,18,,,,,
d03cf3099b20bc41dddaf4ee8b282dfa,Maestranza,1733938524.8413157,6,13,,,,,
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,1733938524.841316,10,8,,,,,
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,1733938524.841316,2,16,,,,,
e97735d79704dc080f7ee1a2af1e402f,Obelisco,1733938524.8413165,0,23,,,,,
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,1733938524.8413165,7,7,,,,,
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,1733938524.8413167,1,14,,,,,
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,1733938524.8413167,10,3,,,,,
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,1733938524.841317,4,10,,,,,
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,1733938524.841317,7,7,,,,,
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,1733939474.0385106,0,15,,,,,
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,1733939474.0385115,6,6,,,,,
030c4027b0bea390e562645c7082db4c,Los Rosales,1733939474.0385118,0,24,,,,,
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,1733939474.0385122,8,12,,,,,
104e0797759d11ac22a61cfed357800b,Ventorrillo,1733939474.0385125,0,18,,,,,
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,1733939474.0385125,0,15,,,,,
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,1733939474.0385125,5,13,,,,,
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,1733939474.0385127,0,23,,,,,
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,1733939474.0385127,4,11,,,,,
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,1733939474.0385127,1,14,,,,,
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,1733939474.038513,6,9,,,,,
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,1733939474.038513,11,5,,,,,
1df27d4197c65e404466107444967600,Casa del Agua,1733939474.0385132,13,2,,,,,
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,1733939474.0385132,12,16,,,,,
280380564f13b15dbc782a43d2426689,Estación Autobuses,1733939474.0385132,10,5,,,,,
2ad08bdfd5fda295855b0297d410716f,Orillamar,1733939474.0385132,4,11,,,,,
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,1733939474.0385134,2,13,,,,,
2d16841278003915e01f897638776f63,Parque de Oza,1733939474.0385134,15,0,,,,,
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,1733939474.0385137,2,13,,,,,
447505d0e57db2f71d7572ceedcbb046,Agrela,1733939474.0385137,0,23,,,,,
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,1733939474.038514,0,18,,,,,
5053bbeb34b876b59c45121ab341af93,Ágora,1733939474.038514,1,19,,,,,
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),1733939474.038514,2,13,,,,,
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,1733939474.038514,16,7,,,,,
75e54fb28a5679603047bbd282047916,Puerto - Palexco,1733939474.0385141,5,10,,,,,
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,1733939474.0385141,8,11,,,,,
8c078d095787b97917c07ab40bf3594e,Plaza Recife,1733939474.0385144,0,15,,,,,
8dfd4b95e7f499296e03312c5b1f9e22,Plaza de San Rosendo,1733939474.0385144,0,14,,,,,
938a003c099dc9b2c7411f2000b88022,Puerta Real,1733939474.0385144,9,13,,,,,
95a1abdf86ec8d29deb7380938c2e02e,Plaza de Conchiñas,1733939474.0385146,1,14,,,,,
9ba72d8f143fb690546e6950b2d53c97,Estación Tren,1733939474.0385146,7,8,,,,,
9e7f93baecab42d934a507a9ef7e5938,Adormideras,1733939474.0385146,8,11,,,,,
9e84dc079b6d308cb74dedeb0f98f345,Marineda,1733939474.0385149,13,9,,,,,
a2893fa94f1de9a32b0b210b994f3e10,Parque de Santa Margarita,1733939474.0385149,1,12,,,,,
a876e4f21fbf7e9873b395485d080c1f,Ciudad Escolar,1733939474.0385149,14,1,,,,,
b376679bc7b9464f8f0edc775d71d5ad,Parque de Eirís,1733939474.038515,0,19,,,,,
b55aa9b4a84ef790d95fe5c43e4bd1ad,Novo Mesoiro,1733939474.038515,0,23,,,,,
bf735b3d92053c97f825a333f6686aac,Chuac,1733939474.0385156,1,18,,,,,
c158d9e1e35d2323bb2bbf49da32c47b,Casa de Sol,1733939474.0385156,2,14,,,,,
cc7469fb9362066706da43aafbe02e1f,Centro deportivo Elviña,1733939474.0385156,2,17,,,,,
d03cf3099b20bc41dddaf4ee8b282dfa,Maestranza,1733939474.0385156,6,13,,,,,
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,1733939474.0385158,6,12,,,,,
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,1733939474.0385158,0,18,,,,,
e97735d79704dc080f7ee1a2af1e402f,Obelisco,1733939474.038516,1,22,,,,,
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,1733939474.038516,7,7,,,,,
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,1733939474.038516,3,12,,,,,
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,1733939474.0385163,10,3,,,,,
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,1733939474.0385163,4,11,,,,,
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,1733939474.0385163,6,9,,,,,
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,1734031043.887484,5,10,,,,,
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,1734031043.8874853,1,13,,,,,
030c4027b0bea390e562645c7082db4c,Los Rosales,1734031043.8874853,6,19,,,,,
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,1734031043.8874855,3,17,,,,,
104e0797759d11ac22a61cfed357800b,Ventorrillo,1734031043.8874855,0,18,,,,,
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,1734031043.8874857,0,15,,,,,
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,1734031043.8874857,13,4,,,,,
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,1734031043.8874857,5,18,,,,,
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,1734031043.887486,5,9,,,,,
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,1734031043.887486,1,14,,,,,
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,1734031043.8874862,8,7,,,,,
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,1734031043.8874862,10,9,,,,,
1df27d4197c65e404466107444967600,Casa del Agua,1734031043.8874862,8,5,,,,,
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,1734031043.8874865,9,17,,,,,
280380564f13b15dbc782a43d2426689,Estación Autobuses,1734031043.8874865,5,10,,,,,
2ad08bdfd5fda295855b0297d410716f,Orillamar,1734031043.8874865,1,14,,,,,
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,1734031043.8874867,7,7,,,,,
2d16841278003915e01f897638776f63,Parque de Oza,1734031043.8874867,7,8,,,,,
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,1734031043.887487,1,14,,,,,
447505d0e57db2f71d7572ceedcbb046,Agrela,1734031043.887487,0,23,,,,,
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,1734031043.887487,3,15,,,,,
5053bbeb34b876b59c45121ab341af93,Ágora,1734031043.8874872,3,20,,,,,
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),1734031043.8874872,1,13,,,,,
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,1734031043.8874872,17,4,,,,,
75e54fb28a5679603047bbd282047916,Puerto - Palexco,1734031043.8874874,6,9,,,,,
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,1734031043.8874874,9,10,,,,,
8c078d095787b97917c07ab40bf3594e,Plaza Recife,1734031043.8874874,2,12,,,,,
8dfd4b95e7f499296e03312c5b1f9e22,Plaza de San Rosendo,1734031043.8874876,1,14,,,,,
938a003c099dc9b2c7411f2000b88022,Puerta Real,1734031043.8874876,9,14,,,,,
95a1abdf86ec8d29deb7380938c2e02e,Plaza de Conchiñas,1734031043.887488,1,14,,,,,
9ba72d8f143fb690546e6950b2d53c97,Estación Tren,1734031043.887488,0,15,,,,,
9e7f93baecab42d934a507a9ef7e5938,Adormideras,1734031043.887488,12,5,,,,,
9e84dc079b6d308cb74dedeb0f98f345,Marineda,1734031043.8874884,5,16,,,,,
a2893fa94f1de9a32b0b210b994f3e10,Parque de Santa Margarita,1734031043.8874884,9,4,,,,,
